Accuracy,AUROC,AUPRC,Sensitivity,Specificity,F1
0.9624060150375939,0.9946524064171123,0.9981507481959677,0.9797979797979798,0.9117647058823529,0.9748743718592965
0.9465648854961832,0.9941144997324773,0.997356607711805,0.9887640449438202,0.8571428571428571,0.9617486338797814
0.975609756097561,1.0,1.0,0.97,1.0,0.9847715736040609
0.9712230215827338,0.9991423670668953,0.9997403496624545,1.0,0.8787878787878788,0.9814814814814815
1.0,1.0,0.9999999999999999,1.0,1.0,1.0
0.9640287769784173,0.9946236559139785,0.9984193570917528,0.9907407407407407,0.8709677419354839,0.9771689497716894
0.9533333333333334,0.9870807453416149,0.9958016161187233,0.9739130434782609,0.8857142857142857,0.9696969696969697
0.9534883720930233,0.9931888544891642,0.9975001933751203,0.9789473684210527,0.8823529411764706,0.96875
0.9324324324324325,0.9738884968242767,0.9900910362758546,0.9724770642201835,0.8205128205128205,0.954954954954955
0.9591836734693877,0.9847425301970756,0.9965685236617521,0.9917355371900827,0.8076923076923077,0.975609756097561
0.9365079365079365,0.9833616298811545,0.9945758250557148,0.9894736842105263,0.7741935483870968,0.9591836734693877
0.9635036496350365,0.9984536082474227,0.9993709010607724,0.9690721649484536,0.95,0.9740932642487047
0.926829268292683,0.9926367461430575,0.997636722586234,0.9565217391304348,0.8387096774193549,0.9513513513513514
0.9363636363636364,0.985,0.9941687431838232,1.0,0.7666666666666667,0.9580838323353293
0.9457364341085271,0.9885057471264368,0.9943194204163401,1.0,0.8333333333333334,0.9613259668508287
0.967948717948718,0.9865058857306919,0.9968050290089704,0.9844961240310077,0.8888888888888888,0.9806949806949807
0.9555555555555556,0.9951201201201202,0.9989371651330439,0.963963963963964,0.9166666666666666,0.9727272727272728
0.9205298013245033,0.9702479338842975,0.9920104258574013,0.9669421487603306,0.7333333333333333,0.9512195121951219
0.965034965034965,0.994261119081779,0.9977298142194242,0.9901960784313726,0.9024390243902439,0.9758454106280193
0.9515151515151515,0.9860375541646605,0.9967088832503198,0.9850746268656716,0.8064516129032258,0.9705882352941176
0.9328358208955224,0.97911051212938,0.9941755167665842,0.9716981132075472,0.7857142857142857,0.958139534883721
0.968,0.98938611589214,0.9938653384765705,0.9879518072289156,0.9285714285714286,0.9761904761904762
0.905511811023622,0.9709864603481625,0.9891318444729374,0.9574468085106383,0.7575757575757576,0.9375
0.951048951048951,0.9952542372881356,0.9990080909032782,0.9661016949152542,0.88,0.9702127659574468
0.9661016949152542,0.9885057471264368,0.9952652640727382,1.0,0.8709677419354839,0.9775280898876404
0.9622641509433962,0.962962962962963,0.9957519996710613,0.9861111111111112,0.7333333333333333,0.9793103448275862
0.9607843137254902,0.9809206541490006,0.9957823261435994,0.9921259842519685,0.8076923076923077,0.9767441860465116
0.957983193277311,1.0,0.9999999999999998,1.0,0.84375,0.9720670391061452
0.9411764705882353,0.9805031446540879,0.9942337298746642,0.9811320754716981,0.8,0.9629629629629629
0.9154929577464789,0.9762145748987854,0.9907070691245209,0.9615384615384616,0.7894736842105263,0.9433962264150944
0.9888888888888889,0.9997502497502498,0.9999581064097192,0.9935064935064936,0.9615384615384616,0.9935064935064936
0.9473684210526315,0.9824159021406728,0.995612655345512,0.963302752293578,0.875,0.967741935483871
0.9171974522292994,0.9606681034482758,0.9901826131340565,0.9609375,0.7241379310344828,0.9498069498069498
0.9197080291970803,0.9761904761904762,0.9925649790705309,0.9523809523809523,0.8125,0.9478672985781991
0.96,0.9927479927479927,0.9978420979862092,0.9743589743589743,0.9090909090909091,0.9743589743589743
0.9312977099236641,0.993859649122807,0.9977643714028154,0.9578947368421052,0.8611111111111112,0.9528795811518325
0.9370629370629371,0.9806694955209807,0.9911257443030099,0.9702970297029703,0.8571428571428571,0.9560975609756097
0.9716312056737588,0.9956019791094008,0.9985661630452473,0.9813084112149533,0.9411764705882353,0.9813084112149533
0.9645390070921985,0.9847507331378299,0.9954562365391058,0.990909090909091,0.8709677419354839,0.9775784753363229
0.9523809523809523,0.9825072886297376,0.9945263477901681,0.9897959183673469,0.8214285714285714,0.97
0.9818181818181818,0.9995408631772268,0.9998860788334472,0.9848484848484849,0.9696969696969697,0.9885931558935361
0.9455782312925171,0.9728867623604466,0.9914911914525912,0.9824561403508771,0.8181818181818182,0.9655172413793104
0.961038961038961,0.9765840220385675,0.9959882663228905,0.9848484848484849,0.8181818181818182,0.9774436090225563
0.9668874172185431,1.0,1.0000000000000002,0.9553571428571429,1.0,0.9771689497716894
0.9379310344827586,0.9780835881753313,0.9920274421926276,0.963302752293578,0.8611111111111112,0.958904109589041
0.9781021897810219,0.9932983682983683,0.9977519531109833,1.0,0.9090909090909091,0.985781990521327
0.9243697478991597,0.9755689424364122,0.9886933882786578,0.9879518072289156,0.7777777777777778,0.9479768786127167
0.9565217391304348,0.9839690436705363,0.9965793015184977,0.9776119402985075,0.8518518518518519,0.9739776951672863
0.9236641221374046,0.9852862493311932,0.9928662938461623,0.9887640449438202,0.7857142857142857,0.946236559139785
